,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,Name,Sub-Sector,Market Cap,Close Price,PE Ratio,time_stamp
415,449537,1756,JINDALPOLY,JINDAL POLY FILMS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Poly Films Ltd,Packaging,6914.976833,766.65,7.104966523,28643668319
416,774145,3024,JINDALSAW,JINDAL SAW,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal SAW Ltd,Building Products - Pipes,2492.710666,78.4,4.519024997,28643668319
417,1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Steel And Power Ltd,Iron & Steel,39678.621269999996,389.0,-354.1803399,28643668319
418,3908097,15266,JKIL,JKUMAR INFR.LTD.,0.0,,0.0,0.05,1,EQ,NSE,NSE,J Kumar Infraprojects Ltd,Construction & Engineering,1397.163568,184.65,7.610652404,28643668319
419,3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0.0,,0.0,0.05,1,EQ,NSE,NSE,JK Lakshmi Cement Ltd,Cement,5223.962579999999,407.05,19.31371608,28643668319
420,3036161,11860,JKPAPER,JK PAPER,0.0,,0.0,0.05,1,EQ,NSE,NSE,JK Paper Ltd,Paper Products,2478.356293,146.3,5.486206447000001,28643668319
421,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,JK Tyre & Industries Ltd,Tires & Rubber,2937.5343980000002,119.3,19.48483947,28643668319
422,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,JK Tyre & Industries Ltd,Tires & Rubber,5639.97937,107.8,17.60658587,28643668319
423,1134081,4430,JMCPROJECT,JMC PROJECTS (I).,0.0,,0.0,0.05,1,EQ,NSE,NSE,JMC Projects (India) Ltd,Construction & Engineering,1407.045325,83.8,1162.846198,28643668319
424,3491073,13637,JMFINANCIL,JM FINANCIAL,0.0,,0.0,0.05,1,EQ,NSE,NSE,JM Financial Ltd,Investment Banking & Brokerage,10117.575,79.9,12.32378924,28643668319
425,2933761,11460,JPASSOCIAT,JAIPRAKASH ASSOCIATES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jaiprakash Associates Ltd,Conglomerates,1967.611361,8.05,1.787118496,28643668319
426,3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jaiprakash Power Ventures Ltd,Renewable Energy,2188.944349,3.2,-0.949920526,28643668319
427,3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jaiprakash Power Ventures Ltd,Renewable Energy,5070.411111,2.95,-0.875707985,28643668319
428,2876417,11236,JSL,JINDAL STAINLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Stainless Ltd,Iron & Steel,3878.3874159999996,79.6,53.93292085,28643668319
429,2876417,11236,JSL,JINDAL STAINLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Stainless Ltd,Iron & Steel,7410.49295,71.5,48.44477187,28643668319
430,3149825,12304,JSLHISAR,JINDAL STAINLESS (H),0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Stainless (Hisar) Ltd,Iron & Steel,3271.234408,138.65,8.326505988,28643668319
431,3149825,12304,JSLHISAR,JINDAL STAINLESS (H),0.0,,0.0,0.05,1,EQ,NSE,NSE,Jindal Stainless (Hisar) Ltd,Iron & Steel,6520.542308,131.0,7.867091846,28643668319
432,4574465,17869,JSWENERGY,JSW ENERGY,0.0,,0.0,0.05,1,EQ,NSE,NSE,JSW Energy Ltd,Power Generation,16496.42135,92.9,13.86324992,28643668319
433,3041281,11880,JSWHL,JSW HOLDINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE,JSW Holdings Ltd,Asset Management,4386.860211,3963.45,41.21826751,28643668319
434,1195777,4671,JSWISPL,JSW ISPAT SPE PRO,0.0,,0.0,0.05,1,EQ,NSE,NSE,JSW Ispat Special Products Ltd,Iron & Steel,1641.068631,34.95,-3.336319085,28643668319
435,3001089,11723,JSWSTEEL,JSW STEEL,0.0,,0.0,0.05,1,EQ,NSE,NSE,JSW Steel Ltd,Iron & Steel,145344.3738,604.15,45.14951566,28643668319
436,828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,JTEKT India Ltd,Auto Parts,2093.975217,85.65,69.17658464,28643668319
437,828673,3237,JTEKTINDIA,JTEKT INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,JTEKT India Ltd,Auto Parts,5033.805008,82.25,66.43052057,28643668319
438,4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jubilant Foodworks Ltd,Restaurants & Cafes,35944.36657,2729.4,128.65531940000002,28643668319
439,712449,2783,JUBLINGREA,JUBILANT INGREVIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jubilant Ingrevia Ltd,Pharmaceuticals,5334.293326,309.0,-90.88235294,28643668319
440,931073,3637,JUBLPHARMA,JUBILANT PHARMOVA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jubilant Pharmova Ltd,Pharmaceuticals,16737.70065,734.7,15.01508017,28643668319
441,2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE,Nippon India Junior Bees ETF,Equity,1559.692537,369.62,,28643668319
442,7670273,29962,JUSTDIAL,JUSTDIAL.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Just Dial Ltd,Online Services,5911.551832,860.0,20.47451166,28643668319
443,3877377,15146,JYOTHYLAB,JYOTHY LABS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Jyothy Labs Ltd,FMCG - Household Products,5388.786851,140.5,30.28813812,28643668319
444,462849,1808,KAJARIACER,KAJARIA CERAMICS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kajaria Ceramics Ltd,Building Products - Ceramics,15259.844930000001,899.0,55.96656141,28643668319
445,464385,1814,KALPATPOWR,KALPATARU POWER TRANS. LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kalpataru Power Transmission Ltd,Power Infrastructure,5730.77087,366.45,14.49358426,28643668319
446,756481,2955,KALYANKJIL,KALYAN JEWELLERS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kalyan Jewellers India Ltd,"Precious Metals, Jewellery & Watches",9365.711677,68.35,40.11620628,28643668319
447,306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kansai Nerolac Paints Ltd,Paints,31157.643610000003,578.15,59.80239076,28643668319
448,470529,1838,KARURVYSYA,KARUR VYSYA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Karur Vysya Bank Ltd,Private Banks,4755.958278,59.5,20.23455244,28643668319
449,471297,1841,KCP,KCP,0.0,,0.0,0.05,1,EQ,NSE,NSE,KCP Ltd,Cement,1227.329443,95.2,45.23882946,28643668319
450,3394561,13260,KEC,KEC INTL.,0.0,,0.0,0.05,1,EQ,NSE,NSE,KEC International Ltd,Construction & Engineering,14593.223469999999,398.35,18.10920077,28643668319
451,3407361,13310,KEI,KEI INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,KEI Industries Ltd,Cables,4883.643055,543.5,17.8582984,28643668319
452,3031297,11841,KENNAMET,KENNAMETAL INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kennametal India Ltd,Industrial Machinery,2466.507984,1122.25,72.75834761,28643668319
453,475905,1859,KESORAMIND,KESORAM INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kesoram Industries Ltd,Tires & Rubber,1276.463836,77.45,-6.117529887000001,28643668319
454,4896257,19126,KIOCL,KIOCL,0.0,,0.0,0.05,1,EQ,NSE,NSE,KIOCL Ltd,Iron & Steel,12143.48625,147.25,210.6706682,28643668319
455,4259585,16639,KIRIINDUS,KIRI INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kiri Industries Ltd,Specialty Chemicals,1467.5716630000002,439.45,3.801524961,28643668319
456,3703297,14466,KIRLFER,KIRLOSKAR FERROUS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kirloskar Ferrous Industries Ltd,Iron & Steel,2677.046977,193.5,23.71791612,28643668319
457,3703297,14466,KIRLFER,KIRLOSKAR FERROUS IND,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kirloskar Ferrous Industries Ltd,Iron & Steel,5248.359767,180.3,22.09994975,28643668319
458,4756737,18581,KIRLOSBROS,KIRLOSKAR BROTHERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kirloskar Brothers Ltd,Industrial Machinery,1958.6211600000001,246.65,27.23711806,28643668319
459,5359617,20936,KIRLOSENG,KIRLOSKAR OIL ENG,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kirloskar Oil Engines Ltd,Industrial Machinery,2475.7893,171.2,13.36965807,28643668319
460,4870401,19025,KIRLOSIND,KIRLOSKAR INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kirloskar Industries Ltd,Investment Banking & Brokerage,1315.469331,1354.95,13.71852468,28643668319
461,3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kewal Kiran Clothing Ltd,Apparel & Accessories,1048.429272,850.65,14.3581111,28643668319
462,3912449,15283,KNRCON,KNR CONSTRU.,0.0,,0.0,0.05,1,EQ,NSE,NSE,KNR Constructions Ltd,Construction & Engineering,5956.548828,199.7,21.15387637,28643668319
463,3871745,15124,KOLTEPATIL,KOLTE PATIL DEV..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kolte-Patil Developers Ltd,Real Estate,1852.227447,243.7,25.51946592,28643668319
464,492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kotak Mahindra Bank Ltd,Private Banks,345845.8651,1742.5,38.74779242,28643668319
465,1497857,5851,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,Kotak Nifty Bank ETF,Equity,6727.451268000001,311.27,,28643668319
466,3803649,14858,KOTAKGOLD,KOTAK GOLD ETF,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kotak Gold ETF,Gold,1324.6224849999999,407.8,,28643668319
467,4634113,18102,KOTAKNIFTY,KOTAK NIFTY ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,Kotak Nifty 50 ETF,Equity,1197.293658,154.91,,28643668319
468,2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,KPIT Technologies Ltd,IT Services & Consulting,5222.1355,187.1,34.29435978,28643668319
469,3817473,14912,KPRMILL,KPR MILL.,0.0,,0.0,0.05,1,EQ,NSE,NSE,KPR Mill Ltd,Textiles,9862.712695999999,1076.95,20.20936416,28643668319
470,2707713,10577,KRBL,KRBL,0.0,,0.0,0.05,1,EQ,NSE,NSE,KRBL Ltd,Packaged Foods & Meats,4514.778129,191.8,8.088391072,28643668319
471,498945,1949,KSB,KSB,0.0,,0.0,0.05,1,EQ,NSE,NSE,KSB Ltd,Industrial Machinery,3250.008394,933.7,34.65566639,28643668319
472,3832833,14972,KSCL,KAVERI SEED CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kaveri Seed Company Ltd,Seeds,3310.750563,556.9,13.27039343,28643668319
473,3832833,14972,KSCL,KAVERI SEED CO..,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kaveri Seed Company Ltd,Seeds,6708.924805,533.15,12.70445368,28643668319
474,4835585,18889,KSL,KALYANI STEELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Kalyani Steels Ltd,Iron & Steel,1560.3786300000002,357.45,11.45079823,28643668319
475,2061825,8054,KTKBANK,KARNATAKA BANK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Karnataka Bank Ltd,Private Banks,1995.7834030000001,64.2,4.622325615,28643668319
476,2983425,11654,LALPATHLAB,DR. LAL PATH LABS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Dr. Lal PathLabs Ltd,Hospitals & Diagnostic Centres,27556.38327,3336.55,123.0655422,28643668319
477,3692289,14423,LAOPALA,LA OPALA RG,0.0,,0.0,0.05,1,EQ,NSE,NSE,La Opala R G Ltd,Housewares,2414.25,217.5,28.6489854,28643668319
478,506625,1979,LAXMIMACH,LAKSHMI MACHINES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lakshmi Machine Works Ltd,Industrial Machinery,9026.683325,6449.1,248.0941134,28643668319
479,667137,2606,LEMONTREE,LEMON TREE HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lemon Tree Hotels Ltd,"Hotels, Resorts & Cruise Lines",2766.153156,35.0,-290.0648036,28643668319
480,667137,2606,LEMONTREE,LEMON TREE HOTELS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lemon Tree Hotels Ltd,"Hotels, Resorts & Cruise Lines",5320.984432,32.0,-265.2021062,28643668319
481,511233,1997,LICHSGFIN,LIC HOUSING FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,LIC Housing Finance Ltd,Home Financing,19336.16285,383.15,8.045805632999999,28643668319
482,416513,1627,LINDEINDIA,LINDE INDIA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Linde India Ltd,Commodity Chemicals,15577.97544,1761.7,99.41873589,28643668319
483,2817537,11006,LIQUIDBEES,NIP IND ETF LIQUID BEES,0.0,,0.0,0.01,1,EQ,NSE,NSE,Nippon India Liquid Bees ETF,Debt,2580.812992,999.99,,28643668319
484,2939649,11483,LT,LARSEN & TOUBRO.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Larsen & Toubro Ltd,Construction & Engineering,188933.7558,1345.15,19.76811669,28643668319
485,4561409,17818,LTI,L&T INFOTECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Larsen & Toubro Infotech Ltd,IT Services & Consulting,74404.44012,4257.75,48.68596839,28643668319
486,4752385,18564,LTTS,L&T TECHNOLOGY SER..,0.0,,0.0,0.05,1,EQ,NSE,NSE,L&T Technology Services Ltd,Software Services,29819.357780000002,2838.7,36.15560624,28643668319
487,516609,2018,LUMAXIND,LUMAX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lumax Industries Ltd,Auto Parts,1521.43686,1627.6,21.157514399999997,28643668319
488,3587585,14014,LUMAXTECH,LUMAX AUTO TECH,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lumax AutoTechnologies Ltd,Auto Parts,1153.909946,169.3,19.88822716,28643668319
489,2672641,10440,LUPIN,LUPIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lupin Ltd,Pharmaceuticals,47416.3791,1045.15,-175.65142980000002,28643668319
490,2893057,11301,LUXIND,LUX INDUSTRIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,Lux Industries Ltd,Apparel & Accessories,4896.430435,1938.95,43.76759898,28643668319
491,727297,2841,LXCHEM,LAXMI ORGANIC INDUS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Laxmi Organic Industries Ltd,Specialty Chemicals,5115.057796,181.25,61.482840599999996,28643668319
492,519937,2031,M&M,MAHINDRA & MAHINDRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra and Mahindra Ltd,Four Wheelers,89655.29947,751.5,649.6612072,28643668319
493,2919169,11403,MAGMA,MAGMA FINCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Magma Fincorp Ltd,Consumer Finance,3163.952115,117.35,116.8813696,28643668319
494,2919169,11403,MAGMA,MAGMA FINCORP,0.0,,0.0,0.05,1,EQ,NSE,NSE,Magma Fincorp Ltd,Consumer Finance,6180.405603,111.5,111.05473119999999,28643668319
495,2912513,11377,MAHABANK,BANK OF MAHARASHTRA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Bank of Maharashtra Ltd,Public Banks,16236.393280000002,22.85,24.56949526,28643668319
496,3823873,14937,MAHINDCIE,MAHINDRA CIE AUTO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra CIE Automotive Ltd,Auto Parts,6202.854343,158.15,56.33523384,28643668319
497,2060801,8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Lifespace Developers Ltd,Real Estate,2725.110027,530.35,-14.08213147,28643668319
498,2060801,8050,MAHLIFE,MAHINDRA LIFESPACE DEVLTD,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Lifespace Developers Ltd,Real Estate,5345.260313000001,496.55,-13.18465613,28643668319
499,98561,385,MAHLOG,MAHINDRA LOGISTIC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Logistics Ltd,Logistics,3861.597919,538.8,69.88414883,28643668319
500,98561,385,MAHLOG,MAHINDRA LOGISTIC,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Logistics Ltd,Logistics,7822.853893,519.75,67.41330059,28643668319
501,533761,2085,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Maharashtra Scooters Ltd,Two Wheelers,4030.970219,3527.1,22.40423643,28643668319
502,533761,2085,MAHSCOOTER,MAHARASHTRA SCOOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Maharashtra Scooters Ltd,Two Wheelers,7892.009067,3359.15,21.3374134,28643668319
503,534529,2088,MAHSEAMLES,MAHARASHTRA SEAMLESS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Maharashtra Seamless Ltd,Building Products - Pipes,1884.0294829999998,281.2,22.46368765,28643668319
504,6281729,24538,MAITHANALL,MAITHAN ALLOYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Maithan Alloys Ltd,Iron & Steel,2123.396457,729.4,9.563556533,28643668319
505,3531777,13796,MANALIPETC,MANALI PETROCHEMICALS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Manali Petrochemicals Ltd,Specialty Chemicals,1294.294198,75.25,27.75015973,28643668319
506,4879617,19061,MANAPPURAM,MANAPPURAM FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Manappuram Finance Ltd,Consumer Finance,13296.38989,145.45,8.362832353,28643668319
507,1041153,4067,MARICO,MARICO,0.0,,0.0,0.05,1,EQ,NSE,NSE,Marico Ltd,FMCG - Personal Products,52558.59529,407.4,51.51121081,28643668319
508,2708225,10579,MARKSANS,MARKSANS PHARMA,0.0,,0.0,0.05,1,EQ,NSE,NSE,Marksans Pharma Ltd,Pharmaceuticals,2292.156709,56.0,19.58773465,28643668319
509,2815745,10999,MARUTI,MARUTI SUZUKI INDIA.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Maruti Suzuki India Ltd,Four Wheelers,196974.3239,6520.6,34.7030169,28643668319
510,50945,199,MASFIN,MAS FINANCIAL SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE,MAS Financial Services Ltd,Diversified Financials,4436.64472,811.65,24.65213491,28643668319
511,543745,2124,MASTEK,MASTEK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mastek Ltd,IT Services & Consulting,3438.671394,1362.65,30.20603942,28643668319
512,543745,2124,MASTEK,MASTEK,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mastek Ltd,IT Services & Consulting,6826.0061829999995,1296.4,28.73746707,28643668319
513,5561857,21726,MATRIMONY,MATRIMONY.COM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Matrimony.Com Ltd,Online Services,2344.3344899999997,1025.0,78.93181656,28643668319
514,7399937,28906,MAYURUNIQ,MAYUR UNIQUOTERS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mayur Uniquoters Ltd,Textiles,1851.0848399999998,415.25,23.595695000000003,28643668319
515,130305,509,MAZDOCK,MAZAGON DOCK SHIPBUIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mazagon Dock Shipbuilders Ltd,Shipbuilding,4263.7266,211.4,9.434034084,28643668319
516,2674433,10447,MCDOWELL-N,UNITED SPIRITS,0.0,,0.0,0.05,1,EQ,NSE,NSE,United Spirits Ltd,Alcoholic Beverages,37469.12534,515.65,56.86617899,28643668319
517,7982337,31181,MCX,MULTI COMMODITY EXCHANGE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Multi Commodity Exchange of India Ltd,Stock Exchanges & Ratings,10083.38464,1489.4,32.11711238,28643668319
518,3776001,14750,MEGH,MEGHMANI ORGANICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Meghmani Organics Ltd,Commodity Chemicals,3425.6124219999997,134.7,14.2644698,28643668319
519,3776001,14750,MEGH,MEGHMANI ORGANICS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Meghmani Organics Ltd,Commodity Chemicals,6182.024601,118.35,12.53303638,28643668319
520,2452737,9581,METROPOLIS,METROPOLIS HEALTHCARE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Metropolis Healthcare Ltd,Hospitals & Diagnostic Centres,12694.09376,2474.95,97.97292209,28643668319
521,548353,2142,MFSL,MAX FINANCIAL SERV,0.0,,0.0,0.05,1,EQ,NSE,NSE,Max Financial Services Ltd,Insurance,29308.51935,849.3,157.8328676,28643668319
522,4488705,17534,MGL,MAHANAGAR GAS.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahanagar Gas Ltd,Gas Distribution,15365.954880000001,1080.85,13.45481555,28643668319
523,4437249,17333,MHRIL,MAHINDRA HOLIDAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Holidays and Resorts India Ltd,"Hotels, Resorts & Cruise Lines",2846.561978,214.15,-21.55475197,28643668319
524,4437249,17333,MHRIL,MAHINDRA HOLIDAYS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahindra Holidays and Resorts India Ltd,"Hotels, Resorts & Cruise Lines",5665.116986,204.35,-20.5683566,28643668319
525,630529,2463,MIDHANI,MISHRA DHATU NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mishra Dhatu Nigam Ltd,Metals - Diversified,3581.9408,191.2,22.65330635,28643668319
526,630529,2463,MIDHANI,MISHRA DHATU NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mishra Dhatu Nigam Ltd,Metals - Diversified,7097.063923999999,180.5,21.38557425,28643668319
527,6629633,25897,MINDACORP,MINDA CORPORATION,0.0,,0.0,0.05,1,EQ,NSE,NSE,Minda Corporation Ltd,Auto Parts,2396.301673,102.2,-11.57207966,28643668319
528,3623425,14154,MINDAIND,MINDA INDUSTRIES.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Minda Industries Ltd,Auto Parts,14990.069809999999,519.2,88.30627339,28643668319
529,3675137,14356,MINDTREE,MINDTREE,0.0,,0.0,0.05,1,EQ,NSE,NSE,MindTree Ltd,IT Services & Consulting,35291.20987,2142.5,55.82727209,28643668319
530,3544065,13844,MMFL,MM FORGINGS,0.0,,0.0,0.05,1,EQ,NSE,NSE,MM Forgings Ltd,Iron & Steel,1132.8070400000001,469.25,27.16563645,28643668319
531,4596993,17957,MMTC,MMTC,0.0,,0.0,0.05,1,EQ,NSE,NSE,MMTC Ltd,Commodities Trading,6577.5,40.25,-22.05721175,28643668319
532,5332481,20830,MOIL,MOIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Moil Ltd,Mining - Manganese,3781.8197520000003,159.35,15.88674841,28643668319
533,5332481,20830,MOIL,MOIL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Moil Ltd,Mining - Manganese,7592.217435,148.5,14.80503382,28643668319
534,1718529,6713,MOLDTKPAC,MOLD-TEK PACKAGING,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mold-Tek Packaging Ltd,Plastic Products,1152.1720380000002,414.95,30.92464662,28643668319
535,578305,2259,MOREPENLAB,MOREPEN LAB.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Morepen Laboratories Ltd,Pharmaceuticals,1740.8274059999999,38.7,51.83739415,28643668319
536,1076225,4204,MOTHERSUMI,MOTHERSON SUMI SYSTEMS LT,0.0,,0.0,0.05,1,EQ,NSE,NSE,Motherson Sumi Systems Ltd,Auto Parts,63379.740139999994,200.7,54.16608849,28643668319
537,3826433,14947,MOTILALOFS,MOTILAL OSWAL FIN,0.0,,0.0,0.05,1,EQ,NSE,NSE,Motilal Oswal Financial Services Ltd,Diversified Financials,12310.37498,615.65,49.31160695,28643668319
538,1152769,4503,MPHASIS,MPHASIS,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mphasis Ltd,IT Services & Consulting,32547.062360000004,1740.1,27.37310814,28643668319
539,2707969,10578,MPSLTD,MPS,0.0,,0.0,0.05,1,EQ,NSE,NSE,MPS Ltd,Publishing,1118.484361,619.65,19.27481737,28643668319
540,582913,2277,MRF,MRF,0.0,,0.0,0.05,1,EQ,NSE,NSE,MRF Ltd,Tires & Rubber,33601.66414,79227.85,23.62056022,28643668319
541,584449,2283,MRPL,MRPL,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mangalore Refinery and Petrochemicals Ltd,Oil & Gas - Refining & Marketing,6826.372236,36.0,-1.881808084,28643668319
542,2395137,9356,MSTCLTD,MSTC,0.0,,0.0,0.05,1,EQ,NSE,NSE,MSTC Ltd,Commodities Trading,2036.672,289.3,20.99445418,28643668319
543,693505,2709,MTARTECH,MTAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,MTAR Technologies Ltd,Industrial Machinery,3163.16254,1028.35,90.27823067,28643668319
544,693505,2709,MTARTECH,MTAR TECHNOLOGIES,0.0,,0.0,0.05,1,EQ,NSE,NSE,MTAR Technologies Ltd,Industrial Machinery,6157.6212479999995,967.15,84.90551932,28643668319
545,587265,2294,MTNL,MAHANAGAR TELEPHONE NIGAM,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mahanagar Telephone Nigam Ltd,Telecom Services,1111.95,17.65,-0.301037163,28643668319
546,2899201,11325,MUKANDLTD,MUKAND.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Mukand Ltd,Iron & Steel,1339.820533,94.75,-5.585378242999999,28643668319
547,6054401,23650,MUTHOOTFIN,MUTHOOT FINANCE,0.0,,0.0,0.05,1,EQ,NSE,NSE,Muthoot Finance Ltd,Consumer Finance,46536.713319999995,1159.95,14.81611253,28643668319
548,5821185,22739,N100,MOST SHARES N100 ETF,0.0,,0.0,0.01,1,EQ,NSE,NSE,Motilal Oswal NASDAQ 100 ETF,Equity,2106.8494739999996,1013.47,,28643668319
549,1003009,3918,NATCOPHARM,NATCO PHARMA.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Natco Pharma Ltd,Pharmaceuticals,16810.63578,917.95,36.33696051,28643668319
550,1629185,6364,NATIONALUM,NATIONAL ALUMINIUM CO,0.0,,0.0,0.05,1,EQ,NSE,NSE,National Aluminium Co Ltd,Metals - Aluminium,13749.040030000002,53.7,73.54008636,28643668319
551,3520257,13751,NAUKRI,INFO EDGE (I),0.0,,0.0,0.05,1,EQ,NSE,NSE,Info Edge (India) Ltd,Online Services,61118.34995,4751.1,-244.2213966,28643668319
552,3756033,14672,NAVINFLUOR,NAVIN FLUORINE INT.,0.0,,0.0,0.05,1,EQ,NSE,NSE,Navin Fluorine International Ltd,Specialty Chemicals,15195.01338,2939.55,35.59111117,28643668319
